column_0,column_1,column_2,column_3,column_4,column_5,column_6,column_7,column_8,column_9,column_10,column_11,column_12,column_13,column_14,column_15,column_16,column_17,column_18,column_19,column_20,column_21,column_22,column_23,column_24,column_25,column_26,column_27,column_28,column_29,column_30,column_31,column_32,column_33,column_34,column_35,column_36,column_37,column_38,column_39,column_40,column_41,column_42,column_43,column_44,column_45,column_46,column_47,column_48,column_49,column_50,column_51,column_52,column_53,column_54,column_55,column_56,column_57,column_58,column_59,column_60,column_61,column_62,column_63,column_64,column_65,column_66,column_67,column_68,column_69,column_70,column_71,column_72,column_73,column_74,column_75,column_76,column_77,column_78,column_79,column_80,column_81,column_82,column_83,column_84,column_85,column_86,column_87,column_88,column_89,column_90,column_91,column_92,column_93,column_94,column_95,column_96,column_97,column_98,column_99,column_100,column_101,column_102,column_103,column_104,column_105,column_106,column_107,column_108,column_109,URL,column_110
07.02.25 09:21:51,Letzter Preis,"89,14",Veränderung zum Vortag,0.10%,07.02.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,0.09 / 0.10%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"89,14",Tagestief/-hoch,"89,14 / 89,14",52-Wochentief/-hoch,"85,03 / 89,39",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"2,4769",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"0,0000",Aufgelaufene Stückzinstage,110,Duration in Jahren,"4,701",Modified Duration,"4,191",Kupon,Erster Zinstermin,24.10.2020,Anzahl Zinstermine,Jährlich,Zinslauf ab,24.10.2019,Tief,"87,75","87,75","87,75","85,03","80,40","74,89",Hoch,"89,16","89,39","89,39","89,39","89,39","96,35",Entwicklung,0.88%,0.97%,1.55%,3.46%,7.81%,-6.90%,Emittent,Asian Development Bank (ADB),Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,1.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,24.10.2019,Emissionsvolumen,750.000.000,Umlaufendes Volumen,750.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,21.10.2019,Fälligkeit,24.10.2029,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,1.000,Spezialist,WOLFGANG STEUBING AG,Handelsmodell,Fortlaufende Auktion,,,,,https://www.boerse-frankfurt.de/anleihe/xs2068071641-asian-development-bank-adb-0-000-19-29,
07.02.25 17:00:06,Letzter Preis,"86,16",Veränderung zum Vortag,-0.17%,07.02.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.15 / -0.17%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"86,16",Tagestief/-hoch,"86,04 / 86,30",52-Wochentief/-hoch,"80,98 / 87,22",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"3,2872",Rendite in % zu Brief,"3,2309",Rendite in % zu Geld,"3,2837",Stückzinsberechnung,k.A.,Stückzinsen in %,"0,8275",Aufgelaufene Stückzinstage,272,Duration in Jahren,"6,993",Modified Duration,"5,530",Kupon,1.113%,Erster Zinstermin,15.05.2021,Anzahl Zinstermine,Jährlich,Zinslauf ab,15.05.2020,Tief,"84,04","84,04","83,29","80,98","76,32","75,93",Hoch,"86,32","87,22","87,22","87,22","87,22","99,20",Entwicklung,1.16%,1.50%,3.11%,4.53%,6.25%,-12.12%,Emittent,Eurogrid GmbH,Branche,(Industrie-) und Bankschuldverschreibungen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,100.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,15.05.2020,Emissionsvolumen,750.000.000,Umlaufendes Volumen,750.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,08.05.2020,Fälligkeit,15.05.2032,Schuldnerkündigungsart,Special call,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,100.000,Spezialist,BAADER BANK AG,Handelsmodell,Fortlaufende Auktion,https://www.boerse-frankfurt.de/anleihe/xs2171713006-eurogrid-gmbh-1-113-20-32,
27.08.22 00:57:36,Letzter Preis,"39,58",Veränderung zum Vortag,0,Das Wertpapier ist vom Handel ausgesetzt.,06.02.25 23:43:28,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,0 / 0%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Russischer Rubel,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"39,58",Tagestief/-hoch,/,52-Wochentief/-hoch,/,Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"863,8027",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"2,4603",Aufgelaufene Stückzinstage,225,Duration in Jahren,"0,406",Modified Duration,"0,170",Kupon,4.000%,Erster Zinstermin,01.07.2021,Anzahl Zinstermine,Jährlich,Zinslauf ab,16.06.2020,Tief,"0,00",Hoch,"87,39",Entwicklung,-54.45%,Emittent,International Bank for Reconstruction and Development,Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,50.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,16.06.2020,Emissionsvolumen,2.500.000.000,Umlaufendes Volumen,2.500.000.000,Emissionswährung,RUB,Depotwährung,RUB,Notierungsaufnahme,19.11.2020,Fälligkeit,01.07.2025,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,50.000,Spezialist,WOLFGANG STEUBING AG,Handelsmodell,Fortlaufende Auktion,,,,,,,,,,,,,,,,,,https://www.boerse-frankfurt.de/anleihe/xs2189921294-international-bank-for-reconstruction-and-development-4-20-25,
07.02.25 17:28:07,Letzter Preis,"74,35",Veränderung zum Vortag,-0.07%,07.02.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.05 / -0.07%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"74,35",Tagestief/-hoch,"74,22 / 74,43",52-Wochentief/-hoch,"69,59 / 75,65",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"2,8050",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"0,0024",Aufgelaufene Stückzinstage,88,Duration in Jahren,"10,758",Modified Duration,"7,989",Kupon,0.010%,Erster Zinstermin,15.11.2020,Anzahl Zinstermine,Jährlich,Zinslauf ab,29.06.2020,Tief,"71,37","71,37","71,37","69,59","64,01","64,01",Hoch,"74,45","75,65","75,65","75,65","75,65","91,58",Entwicklung,2.26%,1.96%,1.92%,4.62%,9.08%,-18.10%,Emittent,European Investment Bank (EIB),Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,1.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,29.06.2020,Emissionsvolumen,2.300.000.000,Umlaufendes Volumen,2.300.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,22.06.2020,Fälligkeit,15.11.2035,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,1.000,Spezialist,ICF BANK AG WERTPAPIERHANDELSBANK,Handelsmodell,Fortlaufende Auktion,,,,https://www.boerse-frankfurt.de/anleihe/xs2194790262-european-investment-bank-eib-0-01-20-35,
07.02.25 17:00:06,Letzter Preis,"94,14",Veränderung zum Vortag,-0.02%,07.02.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.02 / -0.02%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"94,14",Tagestief/-hoch,"94,04 / 94,17",52-Wochentief/-hoch,"90,035 / 94,19",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"2,3396",Rendite in % zu Brief,"2,2005",Rendite in % zu Geld,"2,3753",Stückzinsberechnung,k.A.,Stückzinsen in %,"0,0000",Aufgelaufene Stückzinstage,142,Duration in Jahren,"2,611",Modified Duration,"2,458",Kupon,Erster Zinstermin,22.09.2021,Anzahl Zinstermine,Jährlich,Zinslauf ab,22.09.2020,Tief,"93,245","93,19","92,325","90,035","85,78","85,78",Hoch,"94,19","94,19","94,19","94,19","94,19","99,17",Entwicklung,0.62%,0.95%,1.89%,3.74%,7.29%,-3.55%,Emittent,Landwirtschaftliche Rentenbank,Branche,Schuldverschreibungen von Sonderinstituten,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,1.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,22.09.2020,Emissionsvolumen,2.000.000.000,Umlaufendes Volumen,2.000.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,17.09.2020,Fälligkeit,22.09.2027,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,1.000,Spezialist,BAADER BANK AG,Handelsmodell,Fortlaufende Auktion,,,https://www.boerse-frankfurt.de/anleihe/xs2233120554-landwirtschaftliche-rentenbank-0-000-20-27,
07.02.25 09:21:51,Letzter Preis,"97,23",Veränderung zum Vortag,0.01%,07.02.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,0.01 / 0.01%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"97,23",Tagestief/-hoch,"97,23 / 97,23",52-Wochentief/-hoch,"93,17 / 97,24",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"2,3413",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"0,0000",Aufgelaufene Stückzinstage,287,Duration in Jahren,"1,214",Modified Duration,"1,180",Kupon,Erster Zinstermin,30.04.2021,Anzahl Zinstermine,Jährlich,Zinslauf ab,28.10.2020,Tief,"96,84","96,35","95,24","93,17","89,37","89,37",Hoch,"97,24","97,24","97,24","97,24","97,24","99,31",Entwicklung,0.29%,0.91%,2.09%,4.02%,7.00%,-0.91%,Emittent,Instituto de Credito Oficial,Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,1.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,28.10.2020,Emissionsvolumen,500.000.000,Umlaufendes Volumen,500.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,26.10.2020,Fälligkeit,30.04.2026,Schuldnerkündigungsart,Special call,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,1.000,Spezialist,WOLFGANG STEUBING AG,Handelsmodell,Fortlaufende Auktion,,,,https://www.boerse-frankfurt.de/anleihe/xs2250026734-instituto-de-credito-oficial-0-000-20-26,
07.02.25 09:21:51,Letzter Preis,"85,62",Veränderung zum Vortag,-0.17%,07.02.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.15 / -0.17%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"85,62",Tagestief/-hoch,"85,62 / 85,62",52-Wochentief/-hoch,"79,93 / 86,07",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"3,3957",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"0,1214",Aufgelaufene Stückzinstage,71,Duration in Jahren,"5,714",Modified Duration,"4,707",Kupon,0.625%,Erster Zinstermin,02.12.2021,Anzahl Zinstermine,Jährlich,Zinslauf ab,02.12.2020,Tief,"83,94","83,94","83,02","79,93","74,85","72,34",Hoch,"85,77","86,07","86,07","86,07","86,07","92,85",Entwicklung,1.13%,1.69%,2.83%,6.24%,6.23%,-7.79%,Emittent,Stora Enso Oyj,Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,100.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,02.12.2020,Emissionsvolumen,500.000.000,Umlaufendes Volumen,500.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,27.11.2020,Fälligkeit,02.12.2030,Schuldnerkündigungsart,Special call,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,100.000,Spezialist,WOLFGANG STEUBING AG,Handelsmodell,Fortlaufende Auktion,,,https://www.boerse-frankfurt.de/anleihe/xs2265360359-stora-enso-oyj-0-625-20-30,
07.02.25 17:00:08,Letzter Preis,"82,75",Veränderung zum Vortag,0.00%,07.02.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,0.00 / 0.00%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Brasilianischer Real,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"82,75",Tagestief/-hoch,"82,75 / 82,875",52-Wochentief/-hoch,"80,09 / 89,75",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"13,2323",Rendite in % zu Brief,"13,1093",Rendite in % zu Geld,"13,2323",Stückzinsberechnung,k.A.,Stückzinsen in %,"0,4411",Aufgelaufene Stückzinstage,28,Duration in Jahren,"2,760",Modified Duration,"1,919",Kupon,5.750%,Erster Zinstermin,14.01.2022,Anzahl Zinstermine,Jährlich,Zinslauf ab,15.01.2021,Tief,"81,41","80,09","80,09","80,09","76,69","74,055",Hoch,"82,875","86,47","88,42","89,75","90,16","90,16",Entwicklung,1.40%,-4.12%,-4.92%,-6.82%,6.83%,4.91%,Emittent,International Bank for Reconstruction and Development,Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,10.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,15.01.2021,Emissionsvolumen,600.000.000,Umlaufendes Volumen,600.000.000,Emissionswährung,BRL,Depotwährung,BRL,Notierungsaufnahme,12.02.2021,Fälligkeit,14.01.2028,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,10.000,Spezialist,BAADER BANK AG,Handelsmodell,Fortlaufende Auktion,,https://www.boerse-frankfurt.de/anleihe/xs2285181074-international-bank-for-reconstruction-and-development-5-75-21-28,
07.02.25 17:28:07,Letzter Preis,"97,10",Veränderung zum Vortag,0.00%,07.02.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,0.00 / 0.00%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Südafrikanischer Rand,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"97,10",Tagestief/-hoch,"97,02 / 97,14",52-Wochentief/-hoch,"93,03 / 97,20",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"7,7909",Rendite in % zu Brief,"4,3733",Rendite in % zu Geld,"7,8026",Stückzinsberechnung,k.A.,Stückzinsen in %,"0,2466",Aufgelaufene Stückzinstage,20,Duration in Jahren,"0,948",Modified Duration,"0,883",Kupon,4.500%,Erster Zinstermin,22.01.2022,Anzahl Zinstermine,Jährlich,Zinslauf ab,22.01.2021,Tief,"96,54","96,11","95,60","93,03","88,62","88,61",Hoch,"97,14","97,14","97,20","97,20","97,20","97,20",Entwicklung,0.34%,0.93%,1.45%,4.03%,5.85%,4.60%,Emittent,International Bank for Reconstruction and Development,Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,10.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,22.01.2021,Emissionsvolumen,750.000.000,Umlaufendes Volumen,750.000.000,Emissionswährung,ZAR,Depotwährung,ZAR,Notierungsaufnahme,18.01.2021,Fälligkeit,22.01.2026,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,10.000,Spezialist,ICF BANK AG WERTPAPIERHANDELSBANK,Handelsmodell,Fortlaufende Auktion,,https://www.boerse-frankfurt.de/anleihe/xs2288097053-international-bank-for-reconstruction-and-development-4-5-21-26,
07.02.25 17:00:07,Letzter Preis,"74,05",Veränderung zum Vortag,0.05%,07.02.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,0.04 / 0.05%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Britische Pfund Sterling,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"74,05",Tagestief/-hoch,"74,04 / 74,10",52-Wochentief/-hoch,"68,73 / 74,27",Handelszeiten,08:00-17:30,Kupon,2.500%,Erster Zinstermin,18.02.2022,Anzahl Zinstermine,Jährlich,Zinslauf ab,18.02.2021,Tief,"70,66","70,66","70,66","68,73","59,99","55,60",Hoch,"74,10","74,27","74,27","74,27","74,27","91,98",Entwicklung,1.11%,1.98%,1.91%,5.56%,4.58%,-18.58%,Emittent,Orsted A/S,Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,100.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,18.02.2021,Emissionsvolumen,425.000.000,Umlaufendes Volumen,425.000.000,Emissionswährung,GBP,Depotwährung,GBP,Notierungsaufnahme,15.02.2021,Fälligkeit,Schuldnerkündigungsart,Special call,Sonderkündigung,Nachrangig,Ja,Kleinste handelbare Einheit,100.000,Spezialist,BAADER BANK AG,Handelsmodell,Fortlaufende Auktion,,,,,,,,,,,,,,,,,https://www.boerse-frankfurt.de/anleihe/xs2293681685-orsted-a-s-2-5,
07.02.25 17:00:06,Letzter Preis,"83,90",Veränderung zum Vortag,0.00%,07.02.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,0.00 / 0.00%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Türkische Lira,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"83,90",Tagestief/-hoch,"83,90 / 83,90",52-Wochentief/-hoch,"55,00 / 83,90",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"26,3207",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"6,1958",Aufgelaufene Stückzinstage,185,Duration in Jahren,"1,473",Modified Duration,"1,039",Kupon,12.250%,Erster Zinstermin,10.08.2021,Anzahl Zinstermine,Jährlich,Zinslauf ab,10.02.2021,Tief,"70,00","65,00","62,50","55,00","52,00","39,385",Hoch,"83,90","83,90","83,90","83,90","83,90","83,90",Entwicklung,19.86%,29.08%,24.68%,13.38%,33.17%,25.22%,Emittent,International Bank for Reconstruction and Development,Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,10.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,10.02.2021,Emissionsvolumen,100.000.000,Umlaufendes Volumen,100.000.000,Emissionswährung,TRY,Depotwährung,TRY,Notierungsaufnahme,16.02.2021,Fälligkeit,10.08.2026,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,10.000,Spezialist,BAADER BANK AG,Handelsmodell,Fortlaufende Auktion,,,,https://www.boerse-frankfurt.de/anleihe/xs2297900990-international-bank-for-reconstruction-and-development-12-25-21-26,
07.02.25 09:21:51,Letzter Preis,"88,33",Veränderung zum Vortag,0.19%,07.02.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,0.17 / 0.19%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"88,33",Tagestief/-hoch,"88,33 / 88,33",52-Wochentief/-hoch,"80,47 / 88,33",Handelszeiten,08:00-17:30,Kupon,1.375%,Erster Zinstermin,07.10.2021,Anzahl Zinstermine,Jährlich,Zinslauf ab,07.04.2021,Tief,"85,33","85,33","83,82","80,47","74,02","68,72",Hoch,"88,33","88,33","88,33","88,33","88,33","92,07",Entwicklung,2.49%,3.43%,5.34%,8.69%,13.36%,-3.69%,Emittent,AXA S.A.,Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,100.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,07.04.2021,Emissionsvolumen,1.000.000.000,Umlaufendes Volumen,1.000.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,06.04.2021,Fälligkeit,07.10.2041,Schuldnerkündigungsart,Call option,Sonderkündigung,Nachrangig,Ja,Kleinste handelbare Einheit,100.000,Spezialist,WOLFGANG STEUBING AG,Handelsmodell,Fortlaufende Auktion,,,,,,,,,,,,,,,,https://www.boerse-frankfurt.de/anleihe/xs2314312179-axa-s-a-1-375-21-41,
07.02.25 09:21:51,Letzter Preis,"81,13",Veränderung zum Vortag,0.33%,07.02.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,0.27 / 0.33%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"81,13",Tagestief/-hoch,"81,13 / 81,13",52-Wochentief/-hoch,"74,06 / 81,63",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"3,4577",Rendite in % zu Brief,"3,4402",Rendite in % zu Geld,"3,4821",Stückzinsberechnung,k.A.,Stückzinsen in %,"0,6662",Aufgelaufene Stückzinstage,325,Duration in Jahren,"7,875",Modified Duration,"5,977",Kupon,0.750%,Erster Zinstermin,23.03.2022,Anzahl Zinstermine,Jährlich,Zinslauf ab,23.03.2021,Tief,"78,80","78,80","78,14","74,06","65,56","62,72",Hoch,"81,13","81,63","81,63","81,63","81,63","89,38",Entwicklung,1.69%,2.14%,3.83%,8.23%,15.55%,-9.21%,Emittent,ProLogis International Funding II S.A.,Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,125.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,23.03.2021,Emissionsvolumen,500.000.000,Umlaufendes Volumen,500.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,11.03.2021,Fälligkeit,23.03.2033,Schuldnerkündigungsart,Special call,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,125.000,Spezialist,WOLFGANG STEUBING AG,Handelsmodell,Fortlaufende Auktion,https://www.boerse-frankfurt.de/anleihe/xs2314657409-prologis-international-funding-ii-s-a-0-75-21-33,
07.02.25 17:28:06,Letzter Preis,"97,727",Veränderung zum Vortag,-0.02%,07.02.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.019 / -0.02%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Schwedische Krone,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"97,727",Tagestief/-hoch,"97,723 / 97,751",52-Wochentief/-hoch,"93,54 / 97,811",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"2,3507",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"0,2208",Aufgelaufene Stückzinstage,318,Duration in Jahren,"1,110",Modified Duration,"1,081",Kupon,0.250%,Erster Zinstermin,23.03.2022,Anzahl Zinstermine,Jährlich,Zinslauf ab,23.03.2021,Tief,"97,394","96,966","96,082","93,54","89,975","89,385",Hoch,"97,811","97,811","97,811","97,811","97,811","97,82",Entwicklung,0.33%,0.51%,1.69%,4.08%,6.03%,1.08%,Emittent,European Investment Bank (EIB),Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,10.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,23.03.2021,Emissionsvolumen,1.500.000.000,Umlaufendes Volumen,1.500.000.000,Emissionswährung,SEK,Depotwährung,SEK,Notierungsaufnahme,12.04.2021,Fälligkeit,23.03.2026,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,10.000,Spezialist,ICF BANK AG WERTPAPIERHANDELSBANK,Handelsmodell,Fortlaufende Auktion,,,,https://www.boerse-frankfurt.de/anleihe/xs2320545499-european-investment-bank-eib-0-25-21-26,
07.02.25 08:12:43,Letzter Preis,"83,75",Veränderung zum Vortag,0.14%,07.02.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,0.12 / 0.14%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"83,75",Tagestief/-hoch,"83,75 / 83,75",52-Wochentief/-hoch,"78,85 / 84,31",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"3,0136",Rendite in % zu Brief,"2,9369",Rendite in % zu Geld,"3,0434",Stückzinsberechnung,k.A.,Stückzinsen in %,"0,2182",Aufgelaufene Stückzinstage,133,Duration in Jahren,"7,475",Modified Duration,"5,959",Kupon,0.600%,Erster Zinstermin,01.10.2021,Anzahl Zinstermine,Jährlich,Zinslauf ab,01.04.2021,Tief,"81,22","81,22","81,00","78,85","72,80","68,41",Hoch,"83,75","84,31","84,31","84,31","84,31","95,16",Entwicklung,1.89%,1.87%,3.11%,5.40%,9.69%,-11.87%,Emittent,E.ON SE,Branche,(Industrie-) und Bankschuldverschreibungen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,1.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,01.04.2021,Emissionsvolumen,750.000.000,Umlaufendes Volumen,750.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,29.03.2021,Fälligkeit,01.10.2032,Schuldnerkündigungsart,Special call,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,1.000,Spezialist,ODDO BHF SE,Handelsmodell,Fortlaufende Auktion,https://www.boerse-frankfurt.de/anleihe/xs2327420977-e-on-se-0-6-21-32,
