column_0,column_1,column_2,column_3,column_4,column_5,column_6,column_7,column_8,column_9,column_10,column_11,column_12,column_13,column_14,column_15,column_16,column_17,column_18,column_19,column_20,column_21,column_22,column_23,column_24,column_25,column_26,column_27,column_28,column_29,column_30,column_31,column_32,column_33,column_34,column_35,column_36,column_37,column_38,column_39,column_40,column_41,column_42,column_43,column_44,column_45,column_46,column_47,column_48,column_49,column_50,column_51,column_52,column_53,column_54,column_55,column_56,column_57,column_58,column_59,column_60,column_61,column_62,column_63,column_64,column_65,column_66,column_67,column_68,column_69,column_70,column_71,column_72,column_73,column_74,column_75,column_76,column_77,column_78,column_79,column_80,column_81,column_82,column_83,column_84,column_85,column_86,column_87,column_88,column_89,column_90,column_91,column_92,column_93,column_94,column_95,column_96,column_97,column_98,column_99,column_100,column_101,column_102,column_103,column_104,column_105,column_106,URL,column_107,column_108
24.01.25 17:25:06,Letzter Preis,"98,025",Veränderung zum Vortag,0.20%,24.01.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,0.20 / 0.20%,Spread absolut / relativ,0 / 0%,Tagesumsatz in US-Dollar,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"98,025",Tagestief/-hoch,"97,82 / 98,065",52-Wochentief/-hoch,"96,09 / 102,685",Handelszeiten,08:00-17:30,Kupon,4.000%,Erster Zinstermin,31.08.2023,Anzahl Zinstermine,Halbjährlich,Zinslauf ab,28.02.2023,Tief,"97,10","97,10","97,10","96,09","94,34","94,34",Hoch,"98,345","99,84","102,685","102,685","104,385","104,385",Entwicklung,0.06%,-1.79%,-1.28%,-1.43%,-0.99%,-0.99%,Emittent,United States of America,Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,100,Notierungseinheit,Prozentnotiert,Emissionsdatum,28.02.2023,Emissionsvolumen,42.652.373.500,Umlaufendes Volumen,42.652.373.500,Emissionswährung,USD,Depotwährung,USD,Notierungsaufnahme,22.02.2023,Fälligkeit,28.02.2030,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,100,Spezialist,ICF BANK AG WERTPAPIERHANDELSBANK,Handelsmodell,Fortlaufende Auktion,,,,,,,,,,,,,,,https://www.boerse-frankfurt.de/anleihe/us91282cgq87-united-states-of-america-4-23-30,,
24.01.25 17:00:50,Letzter Preis,"92,75",Veränderung zum Vortag,0.00%,24.01.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,0.00 / 0.00%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"92,75",Tagestief/-hoch,"92,65 / 93,50",52-Wochentief/-hoch,"88,05 / 94,15",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"3,3590",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"0,6043",Aufgelaufene Stückzinstage,201,Duration in Jahren,"3,406",Modified Duration,"3,039",Kupon,1.100%,Erster Zinstermin,11.07.2019,Anzahl Zinstermine,Jährlich,Zinslauf ab,11.07.2018,Tief,"92,45","92,00","90,45","88,05","83,40","83,35",Hoch,"93,70","94,15","94,15","94,15","94,15","102,65",Entwicklung,-0.48%,0.05%,2.15%,4.57%,7.41%,-9.64%,Emittent,Landesbank Hessen-Thüringen Girozentrale,Branche,Pfandbriefe von Hypothekenbankenoder,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,1.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,11.07.2018,Emissionsvolumen,100.000.000,Umlaufendes Volumen,100.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,11.07.2018,Fälligkeit,11.07.2028,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,1.000,Spezialist,BAADER BANK AG,Handelsmodell,Fortlaufende Auktion,https://www.boerse-frankfurt.de/anleihe/de000hlb3tl6-landesbank-hessen-thueringen-girozentrale-1-1-18-28,,
24.01.25 17:25:07,Letzter Preis,"97,61",Veränderung zum Vortag,0.19%,24.01.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,0.185 / 0.19%,Spread absolut / relativ,0 / 0%,Tagesumsatz in US-Dollar,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"97,61",Tagestief/-hoch,"97,41 / 97,645",52-Wochentief/-hoch,"95,64 / 102,02",Handelszeiten,08:00-17:30,Kupon,3.875%,Erster Zinstermin,31.05.2023,Anzahl Zinstermine,Halbjährlich,Zinslauf ab,30.11.2022,Tief,"96,725","96,725","96,725","95,64","93,845","93,845",Hoch,"97,92","99,32","102,02","102,02","103,22","103,22",Entwicklung,0.07%,-1.71%,-1.17%,-1.23%,-4.17%,-2.77%,Emittent,United States of America,Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,100,Notierungseinheit,Prozentnotiert,Emissionsdatum,30.11.2022,Emissionsvolumen,38.699.411.300,Umlaufendes Volumen,38.699.411.300,Emissionswährung,USD,Depotwährung,USD,Notierungsaufnahme,28.11.2022,Fälligkeit,30.11.2029,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,100,Spezialist,ICF BANK AG WERTPAPIERHANDELSBANK,Handelsmodell,Fortlaufende Auktion,,,,,,,,,,,,,,,https://www.boerse-frankfurt.de/anleihe/us91282cfy21-united-states-of-america-3-875-22-29,,
24.01.25 17:25:01,Letzter Preis,"92,785",Veränderung zum Vortag,-0.39%,24.01.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.36 / -0.39%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"92,785",Tagestief/-hoch,"92,785 / 93,155",52-Wochentief/-hoch,"88,305 / 94,96",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"2,5393",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"0,5186",Aufgelaufene Stückzinstage,253,Duration in Jahren,"4,255",Modified Duration,"3,820",Kupon,0.750%,Erster Zinstermin,20.05.2021,Anzahl Zinstermine,Jährlich,Zinslauf ab,20.05.2020,Tief,"92,29","92,29","91,70","88,305","85,295","83,37",Hoch,"93,945","94,96","94,96","94,96","94,96","102,86",Entwicklung,-0.92%,-0.98%,-1.14%,3.16%,4.36%,-9.79%,Emittent,Deutsche Post AG,Branche,(Industrie-) und Bankschuldverschreibungen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,1.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,20.05.2020,Emissionsvolumen,750.000.000,Umlaufendes Volumen,750.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,19.05.2020,Fälligkeit,20.05.2029,Schuldnerkündigungsart,Special call,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,1.000,Spezialist,ICF BANK AG WERTPAPIERHANDELSBANK,Handelsmodell,https://www.boerse-frankfurt.de/anleihe/xs2177122624-deutsche-post-ag-0-75-20-29,Fortlaufende Auktion,
24.01.25 17:25:07,Letzter Preis,"76,97",Veränderung zum Vortag,-0.19%,24.01.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.15 / -0.19%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"76,97",Tagestief/-hoch,"76,97 / 77,59",52-Wochentief/-hoch,"76,97 / 86,15",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"6,6964",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"3,6412",Aufgelaufene Stückzinstage,323,Duration in Jahren,"10,474",Modified Duration,"4,195",Kupon,4.125%,Erster Zinstermin,11.03.2019,Anzahl Zinstermine,Jährlich,Zinslauf ab,11.10.2018,Tief,"76,97","76,97","76,97","76,97","71,52","63,50",Hoch,"81,10","84,35","84,55","86,15","86,15","103,39",Entwicklung,-4.25%,-7.28%,-7.31%,-6.02%,2.44%,-25.22%,Emittent,"Rumänien, Republik",Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,1.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,11.10.2018,Emissionsvolumen,600.000.000,Umlaufendes Volumen,600.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,09.10.2018,Fälligkeit,11.03.2039,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,1.000,Spezialist,ICF BANK AG WERTPAPIERHANDELSBANK,Handelsmodell,Fortlaufende Auktion,https://www.boerse-frankfurt.de/anleihe/xs1892127470-rumaenien-republik-4-125-18-39,,
24.01.25 12:18:56,Letzter Preis,"98,00",Veränderung zum Vortag,0.00%,24.01.25 17:29:47,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,0.00 / 0.00%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"98,00",Tagestief/-hoch,"98,00 / 98,00",52-Wochentief/-hoch,"90,00 / 100,00",Handelszeiten,08:00-17:30,Kupon,4.500%,Erster Zinstermin,01.11.2019,Anzahl Zinstermine,Jährlich,Zinslauf ab,01.11.2018,Tief,"94,00","90,00","90,00","90,00","90,00","90,00",Hoch,"100,00","100,00","100,00","100,00","103,00","108,00",Entwicklung,4.26%,2.08%,3.16%,2.06%,-2.00%,-5.77%,Emittent,Energiekontor Finanzanlagen VI GmbH & Co. KG,Branche,(Industrie-) und Bankschuldverschreibungen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,780,Notierungseinheit,Prozentnotiert,Emissionsdatum,01.11.2018,Emissionsvolumen,9.000.000,Umlaufendes Volumen,7.020.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,01.11.2018,Fälligkeit,01.11.2036,Schuldnerkündigungsart,Call option,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,780,Spezialist,WOLFGANG STEUBING AG,Handelsmodell,Fortlaufende Auktion,,,,,,,,,,,,,,https://www.boerse-frankfurt.de/anleihe/de000a2lqqd7-energiekontor-finanzanlagen-vi-gmbh-co-kg-4-5-18-36,,
24.01.25 17:00:51,Letzter Preis,"95,70",Veränderung zum Vortag,0.08%,24.01.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,0.08 / 0.08%,Spread absolut / relativ,0 / 0%,Tagesumsatz in US-Dollar,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"95,70",Tagestief/-hoch,"95,60 / 95,71",52-Wochentief/-hoch,"91,40 / 95,71",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"4,4948",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"0,2139",Aufgelaufene Stückzinstage,110,Duration in Jahren,"1,189",Modified Duration,"1,158",Kupon,0.700%,Erster Zinstermin,08.04.2021,Anzahl Zinstermine,Halbjährlich,Zinslauf ab,06.08.2020,Tief,"95,245","94,615","93,23","91,40","86,89","85,02",Hoch,"95,71","95,71","95,71","95,71","95,71","95,71",Entwicklung,0.49%,0.89%,2.57%,4.19%,7.46%,0.35%,Emittent,AstraZeneca PLC,Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,2.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,06.08.2020,Emissionsvolumen,1.200.000.000,Umlaufendes Volumen,1.200.000.000,Emissionswährung,USD,Depotwährung,USD,Notierungsaufnahme,07.08.2020,Fälligkeit,08.04.2026,Schuldnerkündigungsart,Special call,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,2.000,Spezialist,BAADER BANK AG,Handelsmodell,https://www.boerse-frankfurt.de/anleihe/us046353av09-astrazeneca-plc-0-7-20-26,Fortlaufende Auktion,
24.01.25 17:25:07,Letzter Preis,"95,385",Veränderung zum Vortag,0.20%,24.01.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,0.19 / 0.20%,Spread absolut / relativ,0 / 0%,Tagesumsatz in US-Dollar,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"95,385",Tagestief/-hoch,"95,21 / 95,405",52-Wochentief/-hoch,"93,04 / 99,15",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"4,4590",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"0,2493",Aufgelaufene Stückzinstage,28,Duration in Jahren,"4,147",Modified Duration,"3,749",Kupon,3.250%,Erster Zinstermin,31.12.2022,Anzahl Zinstermine,Halbjährlich,Zinslauf ab,30.06.2022,Tief,"94,51","94,51","94,51","93,04","91,115","91,115",Hoch,"95,58","96,71","99,15","99,15","99,52","104,135",Entwicklung,0.17%,-1.34%,-0.70%,-0.57%,-2.77%,-4.88%,Emittent,United States of America,Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,100,Notierungseinheit,Prozentnotiert,Emissionsdatum,30.06.2022,Emissionsvolumen,42.974.146.400,Umlaufendes Volumen,42.974.146.400,Emissionswährung,USD,Depotwährung,USD,Notierungsaufnahme,29.06.2022,Fälligkeit,30.06.2029,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,100,Spezialist,ICF BANK AG WERTPAPIERHANDELSBANK,Handelsmodell,Fortlaufende Auktion,https://www.boerse-frankfurt.de/anleihe/us91282cev90-united-states-of-america-3-25-22-29,,
24.01.25 17:00:14,Letzter Preis,"100,25",Veränderung zum Vortag,-0.12%,24.01.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.12 / -0.12%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"100,25",Tagestief/-hoch,"100,18 / 100,57",52-Wochentief/-hoch,"97,56 / 104,59",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"2,9684",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"1,1072",Aufgelaufene Stückzinstage,135,Duration in Jahren,"8,516",Modified Duration,"6,425",Kupon,3.000%,Erster Zinstermin,15.09.2024,Anzahl Zinstermine,Jährlich,Zinslauf ab,30.04.2024,Tief,"99,32","99,32","99,32","97,56","97,56","97,56",Hoch,"101,93","104,59","104,59","104,59","104,59","104,59",Entwicklung,-1.62%,-1.94%,0.77%,2.40%,2.40%,2.40%,Emittent,"Finnland, Republik",Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,1.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,30.04.2024,Emissionsvolumen,6.585.000.000,Umlaufendes Volumen,6.585.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,25.04.2024,Fälligkeit,15.09.2034,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,1.000,Spezialist,WALTER LUDWIG GMBH WERTPAPIERHANDELSBANK,Handelsmodell,Fortlaufende Auktion,https://www.boerse-frankfurt.de/anleihe/fi4000571104-finnland-republik-3-24-34,,
24.01.25 12:19:05,Letzter Preis,"100,50",Veränderung zum Vortag,0.00%,24.01.25 12:19:05,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,0.00 / 0.00%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"100,50",Tagestief/-hoch,"100,50 / 100,50",52-Wochentief/-hoch,"97,21 / 101,37",Handelszeiten,11:00-13:00,Rendite in % zum letzten Preis,"2,8865",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"0,4842",Aufgelaufene Stückzinstage,59,Duration in Jahren,"4,581",Modified Duration,"3,992",Kupon,3.000%,Erster Zinstermin,30.11.2023,Anzahl Zinstermine,Jährlich,Zinslauf ab,01.06.2023,Tief,"99,31","99,31","98,98","97,21","92,74","92,74",Hoch,"100,59","101,37","101,37","101,37","101,37","101,37",Entwicklung,-0.05%,0.10%,1.54%,3.24%,1.93%,1.93%,Emittent,"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main",Branche,Schuldverschreibungen von Sonderinstituten,Markt,Regulierter Markt,Subsegment,Mindestanlagesumme,Notierungseinheit,Prozentnotiert,Emissionsdatum,01.06.2023,Emissionsvolumen,250.000.000,Umlaufendes Volumen,250.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,02.06.2023,Fälligkeit,30.11.2029,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,1.000,Spezialist,ICF BANK AG WERTPAPIERHANDELSBANK,Handelsmodell,Fortlaufende Auktion,,https://www.boerse-frankfurt.de/anleihe/de000dw6c4x8-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-23-29,,
24.01.25 17:25:06,Letzter Preis,"99,285",Veränderung zum Vortag,0.18%,24.01.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,0.18 / 0.18%,Spread absolut / relativ,0 / 0%,Tagesumsatz in US-Dollar,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"99,285",Tagestief/-hoch,"99,13 / 99,305",52-Wochentief/-hoch,"97,39 / 102,63",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"4,3942",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"2,0408",Aufgelaufene Stückzinstage,181,Duration in Jahren,"3,300",Modified Duration,"3,052",Kupon,4.125%,Erster Zinstermin,31.01.2024,Anzahl Zinstermine,Halbjährlich,Zinslauf ab,31.07.2023,Tief,"98,57","98,57","98,57","97,39","96,285","96,285",Hoch,"99,405","100,375","102,63","102,63","102,63","102,63",Entwicklung,0.21%,-1.08%,-0.60%,-0.93%,-0.54%,-0.54%,Emittent,United States of America,Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,100,Notierungseinheit,Prozentnotiert,Emissionsdatum,31.07.2023,Emissionsvolumen,42.999.671.100,Umlaufendes Volumen,42.999.671.100,Emissionswährung,USD,Depotwährung,USD,Notierungsaufnahme,26.07.2023,Fälligkeit,31.07.2028,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,100,Spezialist,ICF BANK AG WERTPAPIERHANDELSBANK,Handelsmodell,Fortlaufende Auktion,https://www.boerse-frankfurt.de/anleihe/us91282chq78-united-states-of-america-4-125-23-28,,
24.01.25 17:25:07,Letzter Preis,"89,58",Veränderung zum Vortag,-0.18%,24.01.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.165 / -0.18%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"89,58",Tagestief/-hoch,"89,535 / 89,865",52-Wochentief/-hoch,"85,97 / 91,19",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"2,8142",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"0,1558",Aufgelaufene Stückzinstage,228,Duration in Jahren,"4,359",Modified Duration,"3,860",Kupon,0.250%,Erster Zinstermin,14.06.2022,Anzahl Zinstermine,Jährlich,Zinslauf ab,14.06.2021,Tief,"89,27","89,18","87,89","85,97","81,825","81,45",Hoch,"90,59","91,19","91,19","91,19","91,19","99,42",Entwicklung,-0.85%,-0.71%,1.71%,2.98%,5.09%,-9.85%,Emittent,Nestlé Finance International Ltd.,Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,1.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,14.06.2021,Emissionsvolumen,750.000.000,Umlaufendes Volumen,750.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,07.06.2021,Fälligkeit,14.06.2029,Schuldnerkündigungsart,Special call,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,1.000,Spezialist,ICF BANK AG WERTPAPIERHANDELSBANK,Handelsmodell,https://www.boerse-frankfurt.de/anleihe/xs2350632472-nestle-finance-international-ltd-0-25-21-29,Fortlaufende Auktion,
24.01.25 17:25:06,Letzter Preis,"88,25",Veränderung zum Vortag,0.00%,24.01.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,0.00 / 0.00%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"88,25",Tagestief/-hoch,"88,25 / 88,41",52-Wochentief/-hoch,"84,34 / 89,00",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"3,5098",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"0,3297",Aufgelaufene Stückzinstage,193,Duration in Jahren,"4,423",Modified Duration,"3,791",Kupon,0.625%,Erster Zinstermin,19.07.2021,Anzahl Zinstermine,Jährlich,Zinslauf ab,19.05.2021,Tief,"86,905","86,85","86,50","84,34","78,16","76,08",Hoch,"88,55","89,00","89,00","89,00","89,00","97,02",Entwicklung,0.30%,0.67%,1.79%,4.23%,9.90%,-8.79%,Emittent,Volkswagen Leasing GmbH,Branche,(Industrie-) und Bankschuldverschreibungen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,1.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,19.05.2021,Emissionsvolumen,750.000.000,Umlaufendes Volumen,750.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,17.05.2021,Fälligkeit,19.07.2029,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,1.000,Spezialist,ICF BANK AG WERTPAPIERHANDELSBANK,Handelsmodell,Fortlaufende Auktion,https://www.boerse-frankfurt.de/anleihe/xs2343822503-volkswagen-leasing-gmbh-0-625-21-29,,
24.01.25 17:00:49,Letzter Preis,"97,83",Veränderung zum Vortag,-0.06%,24.01.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.06 / -0.06%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"97,83",Tagestief/-hoch,"97,65 / 97,84",52-Wochentief/-hoch,"96,14 / 101,91",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"3,1110",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"0,7637",Aufgelaufene Stückzinstage,98,Duration in Jahren,"8,628",Modified Duration,"6,404",Kupon,2.850%,Erster Zinstermin,22.10.2024,Anzahl Zinstermine,Jährlich,Zinslauf ab,16.01.2024,Tief,"96,78","96,78","96,78","96,14","96,14","96,14",Hoch,"99,28","101,91","101,91","101,91","101,91","101,91",Entwicklung,-1.68%,-2.29%,-0.78%,-1.17%,-2.35%,-2.35%,Emittent,"Belgien, Königreich",Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,0,Notierungseinheit,Prozentnotiert,Emissionsdatum,16.01.2024,Emissionsvolumen,16.204.000.000,Umlaufendes Volumen,16.204.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,11.01.2024,Fälligkeit,22.10.2034,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,0,Spezialist,BAADER BANK AG,Handelsmodell,Fortlaufende Auktion,https://www.boerse-frankfurt.de/anleihe/be0000360694-belgien-koenigreich-2-85-24-34,,
24.01.25 17:25:07,Letzter Preis,"87,59",Veränderung zum Vortag,-0.17%,24.01.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.145 / -0.17%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"87,59",Tagestief/-hoch,"87,55 / 87,815",52-Wochentief/-hoch,"84,11 / 89,21",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"2,6515",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"0,0000",Aufgelaufene Stückzinstage,343,Duration in Jahren,"5,066",Modified Duration,"4,437",Kupon,Erster Zinstermin,20.02.2021,Anzahl Zinstermine,Jährlich,Zinslauf ab,05.02.2020,Tief,"87,01","86,87","85,83","84,11","79,585","79,585",Hoch,"88,40","89,21","89,21","89,21","89,21","101,23",Entwicklung,-0.75%,-0.45%,1.94%,2.69%,5.47%,-12.02%,Emittent,"Österreich, Republik",Branche,Währungsanleihen,Markt,Regulierter Markt,Subsegment,Mindestanlagesumme,1.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,05.02.2020,Emissionsvolumen,14.283.848.000,Umlaufendes Volumen,14.283.848.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,05.02.2020,Fälligkeit,20.02.2030,Schuldnerkündigungsart,Special call,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,1.000,Spezialist,ICF BANK AG WERTPAPIERHANDELSBANK,Handelsmodell,Fortlaufende Auktion,https://www.boerse-frankfurt.de/anleihe/at0000a2cqd2-oesterreich-republik-0-000-20-30,,
