Name,Clean_Company_Maturity,WKN,URL,ISIN,Company + Kupon and Maturity,Company,Kupon_Maturity,Coupon,Maturity_Start,Maturity_End,is_green
"Amprion GmbH 3,971% 22/32",amprion gmbh 3 971 22 32,A30VPM,https://www.boerse-frankfurt.de/anleihe/de000a30vpm1-amprion-gmbh-3-971-22-32,de000a30vpm1,amprion-gmbh-3-971-22-32,amprion gmbh,3 971 22 32,3.971,22,32,0
Vonovia SE 5% 22/30,vonovia se 5 22 30,A30VQB,https://www.boerse-frankfurt.de/anleihe/de000a30vqb2-vonovia-se-5-22-30,de000a30vqb2,#NAME?,vonovia se,5 22 30,5,22,30,1
Vonovia SE 5% 22/30,vonovia se 5 22 30,A30VQB,https://www.boerse-frankfurt.de/anleihe/de000a30vqb2-vonovia-se-5-22-30,de000a30vqb2,vonovia-se-5-22-30,vonovia se,5 22 30,5,22,30,0
"Covestro AG 4,75% 22/28",covestro ag 4 75 22 28,A30VQX,https://www.boerse-frankfurt.de/anleihe/xs2554997937-covestro-ag-4-75-22-28,xs2554997937,#NAME?,covestro ag,4 75 22 28,4.75,22,28,1
"Covestro AG 4,75% 22/28",covestro ag 4 75 22 28,A30VQX,https://www.boerse-frankfurt.de/anleihe/xs2554997937-covestro-ag-4-75-22-28,xs2554997937,covestro-ag-4-75-22-28,covestro ag,4 75 22 28,4.75,22,28,0
"Landwirtschaftliche Rentenbank 3,25% 23/33",landwirtschaftliche rentenbank 3 25 23 33,A31RTB,https://www.boerse-frankfurt.de/anleihe/xs2694863841-landwirtschaftliche-rentenbank-3-25-23-33,xs2694863841,#NAME?,landwirtschaftliche rentenbank,3 25 23 33,3.25,23,33,1
"Landwirtschaftliche Rentenbank 3,25% 23/33",landwirtschaftliche rentenbank 3 25 23 33,A31RTB,https://www.boerse-frankfurt.de/anleihe/xs2694863841-landwirtschaftliche-rentenbank-3-25-23-33,xs2694863841,landwirtschaftliche-rentenbank-3-25-23-33,landwirtschaftliche rentenbank,3 25 23 33,3.25,23,33,0
"Amprion GmbH 3,875% 23/28",amprion gmbh 3 875 23 28,A3514E,https://www.boerse-frankfurt.de/anleihe/de000a3514e6-amprion-gmbh-3-875-23-28,de000a3514e6,#NAME?,amprion gmbh,3 875 23 28,3.875,23,28,1
"Amprion GmbH 3,875% 23/28",amprion gmbh 3 875 23 28,A3514E,https://www.boerse-frankfurt.de/anleihe/de000a3514e6-amprion-gmbh-3-875-23-28,de000a3514e6,amprion-gmbh-3-875-23-28,amprion gmbh,3 875 23 28,3.875,23,28,0
"Amprion GmbH 4,125% 23/34",amprion gmbh 4 125 23 34,A3514F,https://www.boerse-frankfurt.de/anleihe/de000a3514f3-amprion-gmbh-4-125-23-34,de000a3514f3,#NAME?,amprion gmbh,4 125 23 34,4.125,23,34,1
"Amprion GmbH 4,125% 23/34",amprion gmbh 4 125 23 34,A3514F,https://www.boerse-frankfurt.de/anleihe/de000a3514f3-amprion-gmbh-4-125-23-34,de000a3514f3,amprion-gmbh-4-125-23-34,amprion gmbh,4 125 23 34,4.125,23,34,0
"Volkswagen Leasing GmbH 4,5% 23/26",volkswagen leasing gmbh 4 5 23 26,A3514T,https://www.boerse-frankfurt.de/anleihe/xs2694872081-volkswagen-leasing-gmbh-4-5-23-26,xs2694872081,#NAME?,volkswagen leasing gmbh,4 5 23 26,4.5,23,26,1
"Volkswagen Leasing GmbH 4,625% 23/29",volkswagen leasing gmbh 4 625 23 29,A3514U,https://www.boerse-frankfurt.de/anleihe/xs2694872594-volkswagen-leasing-gmbh-4-625-23-29,xs2694872594,#NAME?,volkswagen leasing gmbh,4 625 23 29,4.625,23,29,1
"Volkswagen Leasing GmbH 4,625% 23/29",volkswagen leasing gmbh 4 625 23 29,A3514U,https://www.boerse-frankfurt.de/anleihe/xs2694872594-volkswagen-leasing-gmbh-4-625-23-29,xs2694872594,volkswagen-leasing-gmbh-4-625-23-29,volkswagen leasing gmbh,4 625 23 29,4.625,23,29,0
"Volkswagen Leasing GmbH 4,75% 23/31",volkswagen leasing gmbh 4 75 23 31,A3514V,https://www.boerse-frankfurt.de/anleihe/xs2694874533-volkswagen-leasing-gmbh-4-75-23-31,xs2694874533,#NAME?,volkswagen leasing gmbh,4 75 23 31,4.75,23,31,1
"Volkswagen Leasing GmbH 4,75% 23/31",volkswagen leasing gmbh 4 75 23 31,A3514V,https://www.boerse-frankfurt.de/anleihe/xs2694874533-volkswagen-leasing-gmbh-4-75-23-31,xs2694874533,volkswagen-leasing-gmbh-4-75-23-31,volkswagen leasing gmbh,4 75 23 31,4.75,23,31,0
"E.ON SE 3,75% 23/29",e on se 3 75 23 29,A351VG,https://www.boerse-frankfurt.de/anleihe/xs2673536541-e-on-se-3-75-23-29,xs2673536541,#NAME?,e on se,3 75 23 29,3.75,23,29,1
"E.ON SE 3,75% 23/29",e on se 3 75 23 29,A351VG,https://www.boerse-frankfurt.de/anleihe/xs2673536541-e-on-se-3-75-23-29,xs2673536541,e-on-se-3-75-23-29,e on se,3 75 23 29,3.75,23,29,0
E.ON SE 4% 23/33,e on se 4 23 33,A351VH,https://www.boerse-frankfurt.de/anleihe/xs2673547746-e-on-se-4-23-33,xs2673547746,#NAME?,e on se,4 23 33,4,23,33,1
E.ON SE 4% 23/33,e on se 4 23 33,A351VH,https://www.boerse-frankfurt.de/anleihe/xs2673547746-e-on-se-4-23-33,xs2673547746,e-on-se-4-23-33,e on se,4 23 33,4,23,33,0
"RWE AG 3,625% 24/32",rwe ag 3 625 24 32,A3826L,https://www.boerse-frankfurt.de/anleihe/xs2743711298-rwe-ag-3-625-24-32,xs2743711298,rwe-ag-3-625-24-32,rwe ag,3 625 24 32,3.625,24,32,0
"E.ON SE 3,375% 24/31",e on se 3 375 24 31,A3826T,https://www.boerse-frankfurt.de/anleihe/xs2747600018-e-on-se-3-375-24-31,xs2747600018,e-on-se-3-375-24-31,e on se,3 375 24 31,3.375,24,31,0
"E.ON SE 3,75% 24/36",e on se 3 75 24 36,A3826U,https://www.boerse-frankfurt.de/anleihe/xs2747600109-e-on-se-3-75-24-36,xs2747600109,e-on-se-3-75-24-36,e on se,3 75 24 36,3.75,24,36,0
"Mercedes-Benz International Finance B.V. 3,25% 24/27",mercedes benz international finance b v 3 25 24 27,A38296,https://www.boerse-frankfurt.de/anleihe/de000a382962-mercedes-benz-international-finance-b-v-3-25-24-27,de000a382962,mercedes-benz-international-finance-b-v-3-25-24-27,mercedes benz international finance b v,3 25 24 27,3.25,24,27,0
"Mercedes-Benz International Finance B.V. 3,25% 24/30",mercedes benz international finance b v 3 25 24 30,A38298,https://www.boerse-frankfurt.de/anleihe/de000a382988-mercedes-benz-international-finance-b-v-3-25-24-30,de000a382988,mercedes-benz-international-finance-b-v-3-25-24-30,mercedes benz international finance b v,3 25 24 30,3.25,24,30,0
"E.ON SE 3,5% 24/32",e on se 3 5 24 32,A383CV,https://www.boerse-frankfurt.de/anleihe/xs2791959906-e-on-se-3-5-24-32,xs2791959906,e-on-se-3-5-24-32,e on se,3 5 24 32,3.5,24,32,0
"E.ON SE 4,125% 24/44",e on se 4 125 24 44,A383CW,https://www.boerse-frankfurt.de/anleihe/xs2791960664-e-on-se-4-125-24-44,xs2791960664,e-on-se-4-125-24-44,e on se,4 125 24 44,4.125,24,44,0
"E.ON SE 3,875% 24/38",e on se 3 875 24 38,A383UW,https://www.boerse-frankfurt.de/anleihe/xs2895631641-e-on-se-3-875-24-38,xs2895631641,e-on-se-3-875-24-38,e on se,3 875 24 38,3.875,24,38,0
"E.ON SE 3,125% 24/30",e on se 3 125 24 30,A383UX,https://www.boerse-frankfurt.de/anleihe/xs2895631567-e-on-se-3-125-24-30,xs2895631567,e-on-se-3-125-24-30,e on se,3 125 24 30,3.125,24,30,0
E.ON SE 4% 25/40,e on se 4 25 40,A383X3,https://www.boerse-frankfurt.de/anleihe/xs2978482169-e-on-se-4-25-40,xs2978482169,e-on-se-4-25-40,e on se,4 25 40,4,25,40,0
"E.ON SE 3,5% 25/33",e on se 3 5 25 33,A383X4,https://www.boerse-frankfurt.de/anleihe/xs2978594989-e-on-se-3-5-25-33,xs2978594989,e-on-se-3-5-25-33,e on se,3 5 25 33,3.5,25,33,0
"Covestro AG 0,875% 20/26",covestro ag 0 875 20 26,A3E44L,https://www.boerse-frankfurt.de/anleihe/xs2188805688-covestro-ag-0-875-20-26,xs2188805688,covestro-ag-0-875-20-26,covestro ag,0 875 20 26,0.875,20,26,0
"Vonovia SE 0,625% 21/31",vonovia se 0 625 21 31,A3E5FR,https://www.boerse-frankfurt.de/anleihe/de000a3e5fr9-vonovia-se-0-625-21-31,de000a3e5fr9,#NAME?,vonovia se,0 625 21 31,0.625,21,31,1
"Vonovia SE 0,625% 21/31",vonovia se 0 625 21 31,A3E5FR,https://www.boerse-frankfurt.de/anleihe/de000a3e5fr9-vonovia-se-0-625-21-31,de000a3e5fr9,vonovia-se-0-625-21-31,vonovia se,0 625 21 31,0.625,21,31,0
ZF Finance GmbH 2% 21/27,zf finance gmbh 2 21 27,A3E5KP,https://www.boerse-frankfurt.de/anleihe/xs2338564870-zf-finance-gmbh-2-21-27,xs2338564870,#NAME?,zf finance gmbh,2 21 27,2,21,27,1
ZF Finance GmbH 2% 21/27,zf finance gmbh 2 21 27,A3E5KP,https://www.boerse-frankfurt.de/anleihe/xs2338564870-zf-finance-gmbh-2-21-27,xs2338564870,zf-finance-gmbh-2-21-27,zf finance gmbh,2 21 27,2,21,27,0
"EWE AG 0,25% 21/28",ewe ag 0 25 21 28,A3E5L9,https://www.boerse-frankfurt.de/anleihe/de000a3e5l98-ewe-ag-0-25-21-28,de000a3e5l98,#NAME?,ewe ag,0 25 21 28,0.25,21,28,1
"EWE AG 0,25% 21/28",ewe ag 0 25 21 28,A3E5L9,https://www.boerse-frankfurt.de/anleihe/de000a3e5l98-ewe-ag-0-25-21-28,de000a3e5l98,ewe-ag-0-25-21-28,ewe ag,0 25 21 28,0.25,21,28,0
"EEW Energy from Waste GmbH 0,361% 21/26",eew energy from waste gmbh 0 361 21 26,A3E5QZ,https://www.boerse-frankfurt.de/anleihe/xs2354685575-eew-energy-from-waste-gmbh-0-361-21-26,xs2354685575,#NAME?,eew energy from waste gmbh,0 361 21 26,0.361,21,26,1
"EEW Energy from Waste GmbH 0,361% 21/26",eew energy from waste gmbh 0 361 21 26,A3E5QZ,https://www.boerse-frankfurt.de/anleihe/xs2354685575-eew-energy-from-waste-gmbh-0-361-21-26,xs2354685575,eew-energy-from-waste-gmbh-0-361-21-26,eew energy from waste gmbh,0 361 21 26,0.361,21,26,0
"RWE AG 0,625% 21/31",rwe ag 0 625 21 31,A3E5VA,https://www.boerse-frankfurt.de/anleihe/xs2351092478-rwe-ag-0-625-21-31,xs2351092478,#NAME?,rwe ag,0 625 21 31,0.625,21,31,1
"RWE AG 0,625% 21/31",rwe ag 0 625 21 31,A3E5VA,https://www.boerse-frankfurt.de/anleihe/xs2351092478-rwe-ag-0-625-21-31,xs2351092478,rwe-ag-0-625-21-31,rwe ag,0 625 21 31,0.625,21,31,0
"Evonik Industries AG 1,375% 21/81",evonik industries ag 1 375 21 81,A3E5WW,https://www.boerse-frankfurt.de/anleihe/de000a3e5ww4-evonik-industries-ag-1-375-21-81,de000a3e5ww4,#NAME?,evonik industries ag,1 375 21 81,1.375,21,81,1
"Evonik Industries AG 1,375% 21/81",evonik industries ag 1 375 21 81,A3E5WW,https://www.boerse-frankfurt.de/anleihe/de000a3e5ww4-evonik-industries-ag-1-375-21-81,de000a3e5ww4,evonik-industries-ag-1-375-21-81,evonik industries ag,1 375 21 81,1.375,21,81,0
"ZF Finance GmbH 2,75% 20/27",zf finance gmbh 2 75 20 27,A3H24P,https://www.boerse-frankfurt.de/anleihe/xs2262961076-zf-finance-gmbh-2-75-20-27,xs2262961076,zf-finance-gmbh-2-75-20-27,zf finance gmbh,2 75 20 27,2.75,20,27,0
"Deutsche Wohnen SE 0,5% 21/31",deutsche wohnen se 0 5 21 31,A3H25P,https://www.boerse-frankfurt.de/anleihe/de000a3h25p4-deutsche-wohnen-se-0-5-21-31,de000a3h25p4,#NAME?,deutsche wohnen se,0 5 21 31,0.5,21,31,1
"Deutsche Wohnen SE 0,5% 21/31",deutsche wohnen se 0 5 21 31,A3H25P,https://www.boerse-frankfurt.de/anleihe/de000a3h25p4-deutsche-wohnen-se-0-5-21-31,de000a3h25p4,deutsche-wohnen-se-0-5-21-31,deutsche wohnen se,0 5 21 31,0.5,21,31,0
"Deutsche Wohnen SE 1,3% 21/41",deutsche wohnen se 1 3 21 41,A3H25Q,https://www.boerse-frankfurt.de/anleihe/de000a3h25q2-deutsche-wohnen-se-1-3-21-41,de000a3h25q2,#NAME?,deutsche wohnen se,1 3 21 41,1.3,21,41,1
"Deutsche Wohnen SE 1,3% 21/41",deutsche wohnen se 1 3 21 41,A3H25Q,https://www.boerse-frankfurt.de/anleihe/de000a3h25q2-deutsche-wohnen-se-1-3-21-41,de000a3h25q2,deutsche-wohnen-se-1-3-21-41,deutsche wohnen se,1 3 21 41,1.3,21,41,0
"EWE AG 0,375% 20/32",ewe ag 0 375 20 32,A3H2TW,https://www.boerse-frankfurt.de/anleihe/de000a3h2tw4-ewe-ag-0-375-20-32,de000a3h2tw4,ewe-ag-0-375-20-32,ewe ag,0 375 20 32,0.375,20,32,0
"Deutsche Bank AG 3,729% 21/32",deutsche bank ag 3 729 21 32,A3H3EY,https://www.boerse-frankfurt.de/anleihe/us251526cf47-deutsche-bank-ag-3-729-21-32,us251526cf47,deutsche-bank-ag-3-729-21-32,deutsche bank ag,3 729 21 32,3.729,21,32,0
"E.ON SE 0,6% 21/32",e on se 0 6 21 32,A3H3J4,https://www.boerse-frankfurt.de/anleihe/xs2327420977-e-on-se-0-6-21-32,xs2327420977,#NAME?,e on se,0 6 21 32,0.6,21,32,1
"E.ON SE 0,6% 21/32",e on se 0 6 21 32,A3H3J4,https://www.boerse-frankfurt.de/anleihe/xs2327420977-e-on-se-0-6-21-32,xs2327420977,e-on-se-0-6-21-32,e on se,0 6 21 32,0.6,21,32,0
"Mercedes-Benz Group AG 0,75% 21/33",mercedes benz group ag 0 75 21 33,A3H3JM,https://www.boerse-frankfurt.de/anleihe/de000a3h3jm4-mercedes-benz-group-ag-0-75-21-33,de000a3h3jm4,#NAME?,mercedes benz group ag,0 75 21 33,0.75,21,33,1
"Mercedes-Benz Group AG 0,75% 21/33",mercedes benz group ag 0 75 21 33,A3H3JM,https://www.boerse-frankfurt.de/anleihe/de000a3h3jm4-mercedes-benz-group-ag-0-75-21-33,de000a3h3jm4,mercedes-benz-group-ag-0-75-21-33,mercedes benz group ag,0 75 21 33,0.75,21,33,0
"VGP N.V. 1,625% 22/27",vgp n v 1 625 22 27,A3K01K,https://www.boerse-frankfurt.de/anleihe/be6332786449-vgp-n-v-1-625-22-27,be6332786449,#NAME?,vgp n v,1 625 22 27,1.625,22,27,1
"VGP N.V. 1,625% 22/27",vgp n v 1 625 22 27,A3K01K,https://www.boerse-frankfurt.de/anleihe/be6332786449-vgp-n-v-1-625-22-27,be6332786449,vgp-n-v-1-625-22-27,vgp n v,1 625 22 27,1.625,22,27,0
"VGP N.V. 2,25% 22/30",vgp n v 2 25 22 30,A3K01L,https://www.boerse-frankfurt.de/anleihe/be6332787454-vgp-n-v-2-25-22-30,be6332787454,#NAME?,vgp n v,2 25 22 30,2.25,22,30,1
"VGP N.V. 2,25% 22/30",vgp n v 2 25 22 30,A3K01L,https://www.boerse-frankfurt.de/anleihe/be6332787454-vgp-n-v-2-25-22-30,be6332787454,vgp-n-v-2-25-22-30,vgp n v,2 25 22 30,2.25,22,30,0
"Argenta Spaarbank N.V. 1,375% 22/29",argenta spaarbank n v 1 375 22 29,A3K11F,https://www.boerse-frankfurt.de/anleihe/be6333133039-argenta-spaarbank-n-v-1-375-22-29,be6333133039,#NAME?,argenta spaarbank n v,1 375 22 29,1.375,22,29,1
"Argenta Spaarbank N.V. 1,375% 22/29",argenta spaarbank n v 1 375 22 29,A3K11F,https://www.boerse-frankfurt.de/anleihe/be6333133039-argenta-spaarbank-n-v-1-375-22-29,be6333133039,argenta-spaarbank-n-v-1-375-22-29,argenta spaarbank n v,1 375 22 29,1.375,22,29,0
"Caja Rural de Navarra Sociedad Cooperativa de Credito 0,75% 22/29",caja rural de navarra sociedad cooperativa de credito 0 75 22 29,A3K188,https://www.boerse-frankfurt.de/anleihe/es0415306093-caja-rural-de-navarra-sociedad-cooperativa-de-credito-0-75-22-29,es0415306093,#NAME?,caja rural de navarra sociedad cooperativa de credito,0 75 22 29,0.75,22,29,1
"Caja Rural de Navarra Sociedad Cooperativa de Credito 0,75% 22/29",caja rural de navarra sociedad cooperativa de credito 0 75 22 29,A3K188,https://www.boerse-frankfurt.de/anleihe/es0415306093-caja-rural-de-navarra-sociedad-cooperativa-de-credito-0-75-22-29,es0415306093,caja-rural-de-navarra-sociedad-cooperativa-de-credito-0-75-22-29,caja rural de navarra sociedad cooperativa de credito,0 75 22 29,0.75,22,29,0
"Polen, Republik 3,75% 21/27",polen republik 3 75 21 27,A3K1A0,https://www.boerse-frankfurt.de/anleihe/pl0000114393-polen-republik-3-75-21-27,pl0000114393,polen-republik-3-75-21-27,polen republik,3 75 21 27,3.75,21,27,0
"International Finance Corp. 6,5% 22/27",international finance corp 6 5 22 27,A3K1AY,https://www.boerse-frankfurt.de/anleihe/xs2434790023-international-finance-corp-6-5-22-27,xs2434790023,international-finance-corp-6-5-22-27,international finance corp,6 5 22 27,6.5,22,27,0
"P3 Group S.a.r.l. 0,875% 22/26",p3 group s a r l 0 875 22 26,A3K1GW,https://www.boerse-frankfurt.de/anleihe/xs2436807866-p3-group-s-a-r-l-0-875-22-26,xs2436807866,-p3-group-s-a-r-l-0-875-22-26,p3 group s a r l,0 875 22 26,0.875,22,26,1
"P3 Group S.a.r.l. 0,875% 22/26",p3 group s a r l 0 875 22 26,A3K1GW,https://www.boerse-frankfurt.de/anleihe/xs2436807866-p3-group-s-a-r-l-0-875-22-26,xs2436807866,p3-group-s-a-r-l-0-875-22-26,p3 group s a r l,0 875 22 26,0.875,22,26,0
"P3 Group S.a.r.l. 1,625% 22/29",p3 group s a r l 1 625 22 29,A3K1GX,https://www.boerse-frankfurt.de/anleihe/xs2436807940-p3-group-s-a-r-l-1-625-22-29,xs2436807940,-p3-group-s-a-r-l-1-625-22-29,p3 group s a r l,1 625 22 29,1.625,22,29,1
"P3 Group S.a.r.l. 1,625% 22/29",p3 group s a r l 1 625 22 29,A3K1GX,https://www.boerse-frankfurt.de/anleihe/xs2436807940-p3-group-s-a-r-l-1-625-22-29,xs2436807940,p3-group-s-a-r-l-1-625-22-29,p3 group s a r l,1 625 22 29,1.625,22,29,0
"Banco BPM S.p.A. 0,75% 22/27",banco bpm s p a 0 75 22 27,A3K296,https://www.boerse-frankfurt.de/anleihe/it0005489932-banco-bpm-s-p-a-0-75-22-27,it0005489932,#NAME?,banco bpm s p a,0 75 22 27,0.75,22,27,1
"Banco BPM S.p.A. 0,75% 22/27",banco bpm s p a 0 75 22 27,A3K296,https://www.boerse-frankfurt.de/anleihe/it0005489932-banco-bpm-s-p-a-0-75-22-27,it0005489932,banco-bpm-s-p-a-0-75-22-27,banco bpm s p a,0 75 22 27,0.75,22,27,0
"Nordea Bank Abp 1,125% 22/27",nordea bank abp 1 125 22 27,A3K2B2,https://www.boerse-frankfurt.de/anleihe/xs2443893255-nordea-bank-abp-1-125-22-27,xs2443893255,#NAME?,nordea bank abp,1 125 22 27,1.125,22,27,1
"Nordea Bank Abp 1,125% 22/27",nordea bank abp 1 125 22 27,A3K2B2,https://www.boerse-frankfurt.de/anleihe/xs2443893255-nordea-bank-abp-1-125-22-27,xs2443893255,nordea-bank-abp-1-125-22-27,nordea bank abp,1 125 22 27,1.125,22,27,0
ProLogis International Funding II S.A. 3% 22/42,prologis international funding ii s a 3 22 42,A3K2GW,https://www.boerse-frankfurt.de/anleihe/xs2447550893-prologis-international-funding-ii-s-a-3-22-42,xs2447550893,#NAME?,prologis international funding ii s a,3 22 42,3,22,42,1
ProLogis International Funding II S.A. 3% 22/42,prologis international funding ii s a 3 22 42,A3K2GW,https://www.boerse-frankfurt.de/anleihe/xs2447550893-prologis-international-funding-ii-s-a-3-22-42,xs2447550893,prologis-international-funding-ii-s-a-3-22-42,prologis international funding ii s a,3 22 42,3,22,42,0
"ProLogis International Funding II S.A. 2,75% 22/32",prologis international funding ii s a 2 75 22 32,A3K2JS,https://www.boerse-frankfurt.de/anleihe/xs2447550620-prologis-international-funding-ii-s-a-2-75-22-32,xs2447550620,#NAME?,prologis international funding ii s a,2 75 22 32,2.75,22,32,1
"ProLogis International Funding II S.A. 2,75% 22/32",prologis international funding ii s a 2 75 22 32,A3K2JS,https://www.boerse-frankfurt.de/anleihe/xs2447550620-prologis-international-funding-ii-s-a-2-75-22-32,xs2447550620,prologis-international-funding-ii-s-a-2-75-22-32,prologis international funding ii s a,2 75 22 32,2.75,22,32,0
"Nederlandse Waterschapsbank N.V. 3,125% 22/27",nederlandse waterschapsbank n v 3 125 22 27,A3K2KM,https://www.boerse-frankfurt.de/anleihe/nznwbdt001c9-nederlandse-waterschapsbank-n-v-3-125-22-27,nznwbdt001c9,nederlandse-waterschapsbank-n-v-3-125-22-27,nederlandse waterschapsbank n v,3 125 22 27,3.125,22,27,0
"Mizuho Financial Group Inc. 3,261% 22/30",mizuho financial group inc 3 261 22 30,A3K2QD,https://www.boerse-frankfurt.de/anleihe/us60687ybx67-mizuho-financial-group-inc-3-261-22-30,us60687ybx67,mizuho-financial-group-inc-3-261-22-30,mizuho financial group inc,3 261 22 30,3.261,22,30,0
"Iberdrola Finanzas S.A. 1,375% 22/32",iberdrola finanzas s a 1 375 22 32,A3K3DA,https://www.boerse-frankfurt.de/anleihe/xs2455983861-iberdrola-finanzas-s-a-1-375-22-32,xs2455983861,#NAME?,iberdrola finanzas s a,1 375 22 32,1.375,22,32,1
"Iberdrola Finanzas S.A. 1,375% 22/32",iberdrola finanzas s a 1 375 22 32,A3K3DA,https://www.boerse-frankfurt.de/anleihe/xs2455983861-iberdrola-finanzas-s-a-1-375-22-32,xs2455983861,iberdrola-finanzas-s-a-1-375-22-32,iberdrola finanzas s a,1 375 22 32,1.375,22,32,0
"Telia Company AB 2,75% 22/83",telia company ab 2 75 22 83,A3K3R8,https://www.boerse-frankfurt.de/anleihe/xs2443749648-telia-company-ab-2-75-22-83,xs2443749648,#NAME?,telia company ab,2 75 22 83,2.75,22,83,1
"Telia Company AB 2,75% 22/83",telia company ab 2 75 22 83,A3K3R8,https://www.boerse-frankfurt.de/anleihe/xs2443749648-telia-company-ab-2-75-22-83,xs2443749648,telia-company-ab-2-75-22-83,telia company ab,2 75 22 83,2.75,22,83,0
"Mizuho Financial Group Inc. 2,096% 22/32",mizuho financial group inc 2 096 22 32,A3K3YU,https://www.boerse-frankfurt.de/anleihe/xs2465984529-mizuho-financial-group-inc-2-096-22-32,xs2465984529,mizuho-financial-group-inc-2-096-22-32,mizuho financial group inc,2 096 22 32,2.096,22,32,0
"De Volksbank N.V. 2,375% 22/27",de volksbank n v 2 375 22 27,A3K41N,https://www.boerse-frankfurt.de/anleihe/xs2475502832-de-volksbank-n-v-2-375-22-27,xs2475502832,#NAME?,de volksbank n v,2 375 22 27,2.375,22,27,1
"De Volksbank N.V. 2,375% 22/27",de volksbank n v 2 375 22 27,A3K41N,https://www.boerse-frankfurt.de/anleihe/xs2475502832-de-volksbank-n-v-2-375-22-27,xs2475502832,de-volksbank-n-v-2-375-22-27,de volksbank n v,2 375 22 27,2.375,22,27,0
"Koninklijke Philips N.V. 2,125% 22/29",koninklijke philips n v 2 125 22 29,A3K46A,https://www.boerse-frankfurt.de/anleihe/xs2475958059-koninklijke-philips-n-v-2-125-22-29,xs2475958059,#NAME?,koninklijke philips n v,2 125 22 29,2.125,22,29,1
"Koninklijke Philips N.V. 2,125% 22/29",koninklijke philips n v 2 125 22 29,A3K46A,https://www.boerse-frankfurt.de/anleihe/xs2475958059-koninklijke-philips-n-v-2-125-22-29,xs2475958059,koninklijke-philips-n-v-2-125-22-29,koninklijke philips n v,2 125 22 29,2.125,22,29,0
"SPAREBANK 1 Ã˜STLANDET 1,75% 22/27",sparebank 1 stlandet 1 75 22 27,A3K4WL,https://www.boerse-frankfurt.de/anleihe/xs2472845911-sparebank-1-stlandet-1-75-22-27,xs2472845911,#NAME?,sparebank 1 stlandet,1 75 22 27,1.75,22,27,1
"SPAREBANK 1 Ã˜STLANDET 1,75% 22/27",sparebank 1 stlandet 1 75 22 27,A3K4WL,https://www.boerse-frankfurt.de/anleihe/xs2472845911-sparebank-1-stlandet-1-75-22-27,xs2472845911,sparebank-1-stlandet-1-75-22-27,sparebank 1 stlandet,1 75 22 27,1.75,22,27,0
"Volvo Car AB 4,25% 22/28",volvo car ab 4 25 22 28,A3K55S,https://www.boerse-frankfurt.de/anleihe/xs2486825669-volvo-car-ab-4-25-22-28,xs2486825669,#NAME?,volvo car ab,4 25 22 28,4.25,22,28,1
"Volvo Car AB 4,25% 22/28",volvo car ab 4 25 22 28,A3K55S,https://www.boerse-frankfurt.de/anleihe/xs2486825669-volvo-car-ab-4-25-22-28,xs2486825669,volvo-car-ab-4-25-22-28,volvo car ab,4 25 22 28,4.25,22,28,0
"KommuneKredit 1,5% 22/29",kommunekredit 1 5 22 29,A3K57H,https://www.boerse-frankfurt.de/anleihe/xs2489343793-kommunekredit-1-5-22-29,xs2489343793,#NAME?,kommunekredit,1 5 22 29,1.5,22,29,1
"KommuneKredit 1,5% 22/29",kommunekredit 1 5 22 29,A3K57H,https://www.boerse-frankfurt.de/anleihe/xs2489343793-kommunekredit-1-5-22-29,xs2489343793,kommunekredit-1-5-22-29,kommunekredit,1 5 22 29,1.5,22,29,0
"ASML Holding N.V. 2,25% 22/32",asml holding n v 2 25 22 32,A3K5LQ,https://www.boerse-frankfurt.de/anleihe/xs2473687106-asml-holding-n-v-2-25-22-32,xs2473687106,#NAME?,asml holding n v,2 25 22 32,2.25,22,32,1
"ASML Holding N.V. 2,25% 22/32",asml holding n v 2 25 22 32,A3K5LQ,https://www.boerse-frankfurt.de/anleihe/xs2473687106-asml-holding-n-v-2-25-22-32,xs2473687106,asml-holding-n-v-2-25-22-32,asml holding n v,2 25 22 32,2.25,22,32,0
